"","seq_id","Abudefduf","Acanthurus","Ammodytes","Anisotremus virginicus","Argyrosomus regius","Auxis","Balistes vetula","Caesio caerulaurea","Caesio cuning","Carcharhinus melanopterus","Carcharias taurus","Chiloscyllium griseum","Chiloscyllium punctatum","Chrysiptera cyanea","Clupea harengus","Clupeinae","Coris gaimard","Dicentrarchus labrax","Diodon","Epinephelus","Epinephelus lanceolatus","Euthynnus","Gadidae","Gadus","Ginglymostoma cirratum","Glaucostegus cemiculus","Gnathanodon speciosus","Grammistes sexlineatus","Gymnothorax funebris","Haemulon sciurus","Heniochus acuminatus","Heterodontus","Hippoglossus","Hypanus","Hypanus americanus","Hypophthalmichthys","Labroides dimidiatus","Lutjanus","Lutjanus kasmira","Lutjanus sebae","Megalops atlanticus","Megalops cyprinoides","Melanogrammus","Merluccius merluccius","Molva molva","Monodactylus argenteus","Naso","Naso elegans","Odonus niger","Orectolobus japonicus","Paracanthurus hepatus","Paranthias colonus","Platax","Pomacanthus maculosus","Pseudobalistes fuscus","Pseudocaranx dentex","Salmo salar","Sardina pilchardus","Scomber","Scomber scombrus","Siganus","Stegostoma tigrinum","Thalassoma","Trachinotus blochii","Trachinotus rhodopus","Trachurus trachurus","Trisopterus minutus","Acanthurus dussumieri","Acanthurus leucosternon","Acanthurus nigrofuscus","Acanthurus thompsoni","Alca torda","Alopias vulpinus","Ammodytes marinus","Ammodytes tobianus","Amphiprion","Anampses caeruleopunctatus","Anarrhichthys ocellatus","Anguilla anguilla","Anoplopoma fimbria","Antennatus tuberosus","Arenaria interpres","Atherina boyeri","Atherinopsis californiensis","Azurina lepidolepis","Balistapus undulatus","Belone belone","Bodianus bilunulatus","Bodianus pulcher","Brachyistius frenatus","Caesio","Caesio varilineata","Callionymus lyra","Calotomus","Cantherhines dumerilii","Caranx","Caranx crysos","Caretta caretta","Centropyge multispinis","Cephalopholis sexmaculata","Chaetodon","Chelidonichthys","Chelon","Chelon auratus","Chirolophis japonicus","Chlorophthalmus agassizi","Chromis weberi","Ciliata mustela","Ciliata septentrionalis","Cirrhitichthys oxycephalus","Citharichthys sordidus","Citharichthys stigmaeus","Clinocottus recalvus","Columba livia","Columba palumbus","Conger conger","Coris caudimacula","Coryphoblennius galerita","Crossorhombus valderostratus","Ctenochaetus binotatus","Ctenolabrus rupestris","Cyclopterus lumpus","Cyclothone alba","Cymatogaster aggregata","Decapterus","Diplodus sargus","Echiichthys vipera","Embiotoca jacksoni","Engraulis mordax","Esselenichthys carli","Gadiculus argenteus","Gadus morhua","Gasterosteus aculeatus","Girella nigricans","Gobio gobio","Gobius niger","Gobius paganellus","Gobiusculus flavescens","Gymnammodytes semisquamatus","Gymnothorax melatremus","Gymnothorax nudivomer","Halichoeres californicus","Halichoeres cosmetus","Heterostichus rostratus","Himantura uarnak","Kyphosus","Labrus bergylta","Labrus mixtus","Lamna ditropis","Larus","Larus occidentalis","Limanda","Liparis montagui","Liparis mucosus","Lipophrys pholis","Lutjanus argentimaculatus","Lutjanus bohar","Lutjanus fulviflamma","Megalaspis cordyla","Melichthys","Micrenophrys lilljeborgii","Micromesistius poutassou","Micrometrus aurora","Micrometrus minimus","Mola mola","Mulloidichthys","Mus musculus","Myliobatis californica","Myoxocephalus scorpius","Myripristis","Myripristis kuntee","Naso lopezi","Nerophis ophidion","Oncorhynchus mykiss","Ophiodon elongatus","Oplegnathus fasciatus","Ostorhinchus apogonoides","Oxylebius pictus","Pagellus bogaraveo","Parablennius gattorugine","Paracaesio sordida","Parupeneus macronemus","Parupeneus pleurostigma","Pateobatis fai","Pateobatis jenkinsii","Pelecanus occidentalis","Pervagor janthinosoma","Phanerodon vacca","Phoca vitulina","Phocoena phocoena","Pholis gunnellus","Phoxinus phoxinus","Platichthys stellatus","Plectorhinchus flavomaculatus","Plectorhinchus orientalis","Plotosus lineatus","Pollachius","Pollachius pollachius","Pollachius virens","Pomacanthus imperator","Pomacentrus","Pomatoschistus microps","Pomatoschistus minutus","Pomatoschistus pictus","Porichthys notatus","Pseudanthias squamipinnis","Ptereleotris evides","Pterocaesio marri","Pycnochromis nigrurus","Rattus","Rhacochilus toxotes","Rhacochilus vacca","Rhynchobatus djiddensis","Salmo trutta","Sardinella maderensis","Sardinops sagax","Sargocentron diadema","Scarus","Scarus rubroviolaceus","Scophthalmus rhombus","Scorpaenichthys marmoratus","Sebastes","Sebastes gilli","Siganus luridus","Sillago sihama","Solea solea","Sparisoma cretense","Sparus aurata","Sphyraena jello","Spinachia spinachia","Sprattus sprattus","Squalus acanthias","Stenella attenuata","Stethojulis interrupta","Sufflamen","Sufflamen chrysopterum","Sufflamen fraenatum","Symphodus bailloni","Symphodus melops","Syngnathus acus","Syngnathus rostellatus","Syngnathus typhle","Taeniurops","Taeniurops meyeni","Taurulus bubalis","Toxabramis swinhonis","Trachinocephalus myops","Triaenodon obesus","Trisopterus esmarkii","Trisopterus luscus","Tursiops aduncus","Uria aalge","Zalophus californianus","Zoarces viviparus","Acanthurus olivaceus","Arothron","Arothron hispidus","Balistoides conspicillum","Chaetodon auriga","Chromileptes altivelis","Chrysiptera","Diagramma","Gymnomuraena zebra","Gymnothorax flavimarginatus","Gymnothorax kidako","Hemitaurichthys","Hippocampus kuda","Holacanthus ciliaris","Parupeneus cyclostomus","Plectorhinchus vittatus","Pomacanthus","Scomberesox saurus","Zebrasoma","Zebrasoma desjardinii","Zebrasoma velifer","location_abbreviation","location","site.name","country","latitude","longitude","collection_date","type","via","preservation","replicate","PCR_primer_well","extraction","weight_range_mg","weight_g","weight_class","primer","time","sequence.run","Diver","Partnership","Main.Contact","ocean_basin","ices_ecor","ices_area","ices_ea","mp_id","gauze","richness"
"86","sample.6A_B_CLAS_NOR_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","Florø","Welheim, Florø, Norway","Norway",61.296415,4.58296,"July 20, 2022","MP","SCUBA","b","6A","","MUT","20-40",NA,"standard","tele02",41,4,"Natasha Yates","Halton Charters Ltd","Bob Halton","North Atlantic","Greater North Sea","4.a","Greater North Sea4.a","NOR_6","hotf",0
"87","sample.6A_PLYM_Fi_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","6A","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_5","ham",1
"88","sample.6At60BLUE_MPEtA_",3264,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,485,0,10039,0,0,0,97,0,0,0,1312,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,24,586,835,89,0,1677,0,0,37116,0,0,0,6,98,706,0,0,17,375,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","A","6At","QBT","20-40",NA,"standard","tele02",60,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_3","whole",26
"89","sample.6B",0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,41,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6C","6B","MUT","60-80",0.7,"medium","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",10
"90","sample.6B_B_CLAS_NOR_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","Florø","Welheim, Florø, Norway","Norway",61.296415,4.58296,"July 20, 2022","MP","SCUBA","b","6B","","MUT","20-40",NA,"standard","tele02",41,4,"Natasha Yates","Halton Charters Ltd","Bob Halton","North Atlantic","Greater North Sea","4.a","Greater North Sea4.a","NOR_6","hotf",0
"91","sample.6B_PLYM_Fi_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","6B","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_5","ham",1
"92","sample.6Bt60BLUE_MPEtB_",5466,41,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,755,0,934,0,0,0,0,0,0,0,800,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,2417,7,138,1356,49,49,1894,0,0,16275,23,7,77,0,20,82,47,0,15,208,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","B","6Bt","QBT","20-40",NA,"standard","tele02",60,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_3","whole",29
"93","sample.6C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5A","6C","MUT","90-110",1.05,"high","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",0
"94","sample.6C_PLYM_Fi_Jul22",0,0,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,335,7952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,408,1131,173,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","6C","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_5","ham",18
"95","sample.6Ct120BLUE_MPEtA",3058,0,0,0,0,0,0,0,0,0,0,0,0,833,150,0,0,120,24,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,232,0,333,0,3049,0,0,0,0,0,0,0,802,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,318,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1381,15,16,379,161,0,1998,0,12,11513,0,0,337,0,54,122,0,6,10,87,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","A","6Ct","QBT","20-40",NA,"standard","tele02",120,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_4","whole",36
"96","sample.6D",0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,1486,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5B","6D","MUT","90-110",1.03,"high","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",7
"97","sample.6Dt120BLUE_MPEtB",273,0,0,0,0,0,0,0,0,0,0,0,0,53,22,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,108,0,86,0,0,0,0,0,0,0,107,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,23,20,0,0,368,0,0,1798,0,0,9,0,5,67,0,0,0,0,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","B","6Dt","QBT","20-40",NA,"standard","tele02",120,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_4","whole",24
"98","sample.6E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5C","6E","MUT","90-110",1,"high","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",1
"99","sample.6Et240BLUE_MPEtA",3494,30,0,0,0,0,0,0,0,0,0,0,0,537,8,0,0,31,36,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,280,0,1315,0,0,0,0,0,6,0,195,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,204,0,7,158,103,0,571,0,71,11885,0,0,57,5,26,215,0,0,0,20,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","A","6Et","QBT","20-40",NA,"standard","tele02",240,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_5","whole",36
"100","sample.6F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6A","6F","MUT","90-110",1.04,"high","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",2
